transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount,anomaly_score,anomaly_flag,is_anomaly,tsne_x,tsne_y,umap_x,umap_y
TX102143,user_9623,Lipa Na M-Pesa,1603.44,Mombasa,Android,Airtel,individual,0,0,0,2024-06-26 16:02:31,2024-06-26,16,2,Afternoon,7.380530065023659,0.07321871883860848,1,0,-99.201294,-59.27136,-3.3874495,-1.4650105
TX102144,user_6469,Deposit Cash,4273.7,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-24 11:52:29,2024-06-24,11,0,Morning,8.360469203469853,0.07981749636042368,1,0,11.73459,-54.682613,3.160493,4.2164426
TX102145,user_7256,Lipa Na M-Pesa,4734.36,Mombasa,Android,Airtel,individual,0,0,0,2024-06-18 07:03:45,2024-06-18,7,1,Morning,8.462813032297131,0.07321871883860848,1,0,-99.201294,-59.27136,-3.376048,-1.4638609
TX102146,user_2169,Pay Bill,4174.53,Thika,iOS,Airtel,individual,0,0,0,2024-06-27 15:23:16,2024-06-27,15,3,Afternoon,8.336996575335766,0.058386834419153766,1,0,15.995128,-98.96932,1.2679545,0.85946274
TX102147,user_1830,Lipa Na M-Pesa,9660.29,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-02 20:20:51,2024-06-02,20,6,Evening,9.175882458663512,0.07500048970897133,1,0,31.945925,-39.4822,2.8902452,2.9551406
TX102148,user_2651,Send Money,948.09,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-02 19:57:08,2024-06-02,19,6,Evening,6.855503630783394,0.08330745981599735,1,0,33.63482,1.4344497,3.608126,-8.308001
TX102149,user_2136,Lipa Na M-Pesa,735.18,Garissa,Android,Safaricom,individual,0,0,0,2024-06-06 19:12:38,2024-06-06,19,3,Evening,6.60147465404507,0.07506968613622267,1,0,-98.53761,62.32106,-5.3520093,-3.5295153
TX102150,user_3810,Send Money,3293.04,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-21 16:03:41,2024-06-21,16,4,Afternoon,8.099870053954689,0.07118079223457296,1,0,-120.31462,-21.581444,-0.080616795,-9.0023365
TX102151,user_9667,Send Money,3162.48,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-07 16:36:09,2024-06-07,16,4,Afternoon,8.059427966455369,0.06275357228163536,1,0,-6.7682405,12.374626,0.45816746,-3.4585674
TX102152,user_2019,Buy Airtime,2497.43,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-17 05:16:33,2024-06-17,5,0,Morning,7.823417813581695,0.06507338813788299,1,0,-97.39825,-20.032768,-1.6783926,-7.807468
TX102153,user_6237,Pay Bill,15.27,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-16 06:02:31,2024-06-16,6,6,Morning,2.7893229212309465,0.062440909640593845,1,0,78.52285,53.708622,8.018243,1.8423357
TX102154,user_2283,Withdraw Cash,2835.76,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-11 10:21:58,2024-06-11,10,1,Morning,7.950417834825721,0.05873266879541661,1,0,1.3639078,71.09548,8.240291,-2.7872596
TX102155,user_1659,Send Money,9450.19,Nakuru,iOS,Safaricom,agent,0,0,0,2024-06-17 15:13:10,2024-06-17,15,0,Afternoon,9.15389593848571,0.015191234759254657,1,0,-5.4566383,38.575047,7.1171923,-2.463749
TX102156,user_3010,Deposit Cash,1425.67,Meru,iOS,Telkom Kenya,individual,0,0,0,2024-06-28 11:34:48,2024-06-28,11,4,Morning,7.263098336353601,0.06172591296618446,1,0,-37.84796,-17.823738,2.7661319,-3.1399958
TX102157,user_9590,Pay Bill,12003.5,Nyeri,Android,Safaricom,individual,1,0,0,2024-06-04 03:57:29,2024-06-04,3,1,Night,9.393036858475211,0.0384128305726259,1,0,104.90318,23.776218,14.079569,10.999442
TX102158,user_2733,Withdraw Cash,1544.31,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-09 04:23:11,2024-06-09,4,6,Night,7.342979816454069,0.0627274107657727,1,0,-81.81672,-24.71487,0.96648455,-8.202762
TX102159,user_3125,Deposit Cash,527.29,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-27 17:54:07,2024-06-27,17,3,Evening,6.26964537535209,0.06938369788983129,1,0,20.391624,-51.026012,3.1612308,5.2281084
TX102160,user_3171,Lipa Na M-Pesa,1778.59,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-12 22:24:50,2024-06-12,22,2,Night,7.48413827967582,0.054058412917520116,1,0,-34.305126,52.27194,10.258445,-2.76381
TX102161,user_9266,Pay Bill,2388.5,Meru,iOS,Airtel,individual,0,0,0,2024-06-07 01:52:20,2024-06-07,1,4,Night,7.778839418018211,0.059786417337832964,1,0,10.350487,-103.28524,0.9883721,0.43753114
TX102162,user_4471,Deposit Cash,3474.82,Machakos,iOS,Telkom Kenya,individual,0,0,1,2024-06-13 06:34:21,2024-06-13,6,3,Morning,8.153585701385085,0.04606452431934849,1,0,86.64332,-31.887148,-16.04772,10.886328
TX102163,user_6624,Pay Bill,2460.33,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 20:56:47,2024-06-15,20,5,Evening,7.808457133234138,0.062440909640593845,1,0,78.52285,53.708622,8.039363,1.8382971
TX102164,user_9691,Pay Bill,2692.97,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-14 06:48:38,2024-06-14,6,4,Morning,7.898771221050844,0.06779522169012997,1,0,-64.30829,45.26072,-4.9878025,-5.3156395
TX102165,user_9329,Lipa Na M-Pesa,85.26,Thika,iOS,Airtel,individual,0,0,0,2024-06-09 10:20:39,2024-06-09,10,6,Morning,4.457365991219697,0.06613406863352261,1,0,-3.7315338,-55.544964,0.280715,0.7672728
TX102166,user_3097,Lipa Na M-Pesa,1023.82,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-16 07:08:49,2024-06-16,7,6,Morning,6.932272266395213,0.06623246286638629,1,0,-87.98679,5.0538974,-0.27695057,-6.7357836
TX102167,user_6068,Pay Bill,1302.26,Nairobi,Android,Telkom Kenya,agent,0,0,0,2024-06-12 14:09:52,2024-06-12,14,2,Afternoon,7.172624096743657,-0.007740725277481597,-1,1,-57.866707,-2.125296,-0.31514317,-7.777735
TX102168,user_7397,Deposit Cash,15223.74,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-29 18:31:30,2024-06-29,18,5,Evening,9.630677015256584,0.07897210442656266,1,0,-72.11197,36.235897,-6.025492,-5.41878
TX102169,user_3757,Buy Airtime,1226.27,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-03 18:05:21,2024-06-03,18,0,Evening,7.1125474694034585,0.07841469612929469,1,0,-81.23549,29.56158,-5.442546,-6.118972
TX102170,user_4920,Send Money,7941.31,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-08 17:55:52,2024-06-08,17,5,Evening,8.9799594439186,0.07363915985269287,1,0,-67.694405,53.525475,-6.999429,-5.742374
TX102171,user_9186,Lipa Na M-Pesa,1272.12,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-23 00:24:46,2024-06-23,0,6,Night,7.149225859629224,0.06863784365370235,1,0,31.291748,38.83691,7.4681,2.3778696
TX102172,user_2900,Buy Airtime,353.67,Machakos,Android,Safaricom,individual,0,0,0,2024-06-26 11:49:46,2024-06-26,11,2,Morning,5.871187779685555,0.07788834294191549,1,0,-87.104744,18.266672,-5.138247,-6.437081
TX102173,user_3610,Lipa Na M-Pesa,995.79,Machakos,iOS,Telkom Kenya,agent,1,0,0,2024-06-26 10:33:24,2024-06-26,10,2,Morning,6.904540115880138,-0.022350294128986703,-1,1,89.30074,24.018389,14.459672,10.578687
TX102174,user_7900,Pay Bill,1115.07,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-02 06:15:43,2024-06-02,6,6,Morning,7.017568864988524,0.05280117807768547,1,0,-23.462252,68.34183,8.390656,-1.6334912
TX102175,user_2449,Buy Airtime,13398.27,Thika,iOS,Airtel,individual,0,0,0,2024-06-05 20:19:37,2024-06-05,20,2,Evening,9.502955506843104,0.061441007083222976,1,0,-10.576172,-70.92629,-1.0707945,0.68109107
TX102176,user_9738,Deposit Cash,3926.13,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-18 23:38:28,2024-06-18,23,1,Night,8.275664158180831,0.06699368805373146,1,0,55.802666,96.95984,5.66061,2.4647949
TX102177,user_6017,Deposit Cash,9392.49,Meru,Android,Safaricom,individual,0,0,0,2024-06-24 16:59:23,2024-06-24,16,0,Afternoon,9.147772175140863,0.07808298726082685,1,0,-66.74335,35.93978,-6.219984,-5.277362
TX102178,user_8999,Withdraw Cash,6306.23,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 07:57:12,2024-06-01,7,5,Morning,8.749451873415886,0.04653904420604754,1,0,7.417761,8.33005,2.0551167,-5.0907083
TX102179,user_7052,Send Money,3024.59,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 02:44:40,2024-06-01,2,5,Night,8.01486139276917,0.06275357228163536,1,0,-6.7682405,12.374626,0.4747976,-3.4886801
TX102180,user_3096,Send Money,3937.94,Nakuru,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 12:06:49,2024-06-01,12,5,Afternoon,8.278666930562434,0.05169148859678102,1,0,-5.7671833,17.857672,0.71985376,-3.713568
TX102181,user_9895,Lipa Na M-Pesa,3431.38,Thika,Android,Airtel,individual,0,0,1,2024-06-14 22:30:38,2024-06-14,22,4,Night,8.14100917708928,0.039096017042908104,1,0,79.57001,-44.907772,-16.59688,11.881308
TX102182,user_7404,Send Money,3840.91,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-04 22:11:06,2024-06-04,22,1,Night,8.253724917754802,0.06973485497060639,1,0,-2.2696378,14.884009,0.82398134,-3.855249
TX102183,user_4331,Withdraw Cash,1076.52,Meru,Android,Safaricom,individual,0,0,0,2024-06-22 12:03:16,2024-06-22,12,5,Afternoon,6.982417383290559,0.07529217764051543,1,0,-106.09842,28.165487,-7.405709,-4.064006
TX102184,user_8462,Deposit Cash,1835.61,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 20:53:11,2024-06-01,20,5,Evening,7.515676760008332,0.0627428827868422,1,0,-25.925962,-10.5975,2.7286532,-3.5303152
TX102185,user_6105,Buy Airtime,3143.0,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-29 18:43:10,2024-06-29,18,5,Evening,8.053251153549096,0.05837390109035612,1,0,-11.493235,-81.61014,-0.98227143,0.121406965
TX102186,user_3978,Buy Airtime,128.06,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-14 21:24:05,2024-06-14,21,4,Night,4.860277412507694,0.07841469612929469,1,0,-81.42982,29.388916,-5.4026337,-6.112535
TX102187,user_3839,Deposit Cash,2307.88,Garissa,iOS,Safaricom,agent,0,0,0,2024-06-04 07:48:44,2024-06-04,7,1,Morning,7.744517837453958,0.021010854834010217,1,0,-16.183245,37.49277,6.9378085,-2.9289176
TX102188,user_4384,Pay Bill,6874.57,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-11 00:26:16,2024-06-11,0,1,Night,8.835729828188912,0.07033007574403105,1,0,41.19071,-72.7837,2.1470199,5.0302925
TX102189,user_1685,Deposit Cash,2372.99,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-06 08:29:26,2024-06-06,8,3,Morning,7.772327362860826,0.07543473037499404,1,0,-64.62669,-30.119127,-1.2511863,-8.8794365
TX102190,user_8531,Buy Airtime,2812.89,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-22 03:16:18,2024-06-22,3,5,Night,7.942323146647319,0.07311676581853721,1,0,0.12849028,-3.952724,1.8839163,-3.5314205
TX102191,user_5283,Lipa Na M-Pesa,789.35,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-27 21:37:18,2024-06-27,21,3,Night,6.672475885323404,0.06232340287672122,1,0,47.749554,9.955601,2.780161,-7.972393
TX102192,user_8736,Withdraw Cash,5535.42,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-09 15:16:05,2024-06-09,15,6,Afternoon,8.619103361471769,0.0811971631666426,1,0,50.891964,-2.7315257,3.102812,-6.8812118
TX102193,user_8710,Deposit Cash,1555.88,Nyeri,Android,Airtel,individual,0,0,0,2024-06-09 06:37:11,2024-06-09,6,6,Morning,7.350439097572909,0.08101800208326082,1,0,-79.772606,-87.33873,-5.3771334,-0.5206697
TX102194,user_2619,Pay Bill,10979.53,Kisumu,iOS,Airtel,individual,0,1,0,2024-06-02 00:09:26,2024-06-02,0,6,Night,9.30387898347964,0.024603072940806214,1,0,8.451795,82.19493,1.4874207,21.304306
TX102195,user_7868,Lipa Na M-Pesa,17743.46,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-19 23:24:29,2024-06-19,23,2,Night,9.783828633510208,0.06623246286638629,1,0,-87.77672,5.1517053,-0.28098992,-6.7471266
TX102196,user_2431,Deposit Cash,8669.31,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-29 10:40:49,2024-06-29,10,5,Morning,9.067659824614038,0.07506579025527782,1,0,10.143823,-47.372387,2.8664918,3.9132962
TX102197,user_5713,Lipa Na M-Pesa,310.44,Kisumu,Feature Phone,Safaricom,agent,0,0,1,2024-06-18 01:41:07,2024-06-18,1,1,Night,5.7412067033022005,-0.021467989456527503,-1,1,98.17284,-50.317528,-15.115387,10.351985
TX102198,user_5998,Deposit Cash,1418.34,Kisumu,Android,Telkom Kenya,individual,0,0,1,2024-06-02 16:39:01,2024-06-02,16,6,Afternoon,7.257947253815148,0.04537234805928658,1,0,82.34793,-58.747177,-15.829285,11.406837
TX102199,user_1162,Lipa Na M-Pesa,10160.25,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-12 11:42:56,2024-06-12,11,2,Morning,9.226336745060784,0.06743866635582074,1,0,-78.30198,45.79403,-4.7004566,-4.1304836
TX102200,user_2974,Send Money,5713.28,Meru,iOS,Safaricom,individual,0,0,0,2024-06-29 23:24:35,2024-06-29,23,5,Night,8.65072358404026,0.06335567183503588,1,0,-38.143154,65.42691,7.004872,-1.7497942
TX102201,user_4291,Lipa Na M-Pesa,8474.14,Kisumu,Feature Phone,Safaricom,agent,0,0,0,2024-06-17 23:39:27,2024-06-17,23,0,Night,9.044892451286252,0.019201298388845434,1,0,15.601754,27.96889,6.7150526,0.79830927
TX102202,user_9461,Send Money,2974.74,Thika,Android,Telkom Kenya,individual,0,0,1,2024-06-14 13:32:39,2024-06-14,13,4,Afternoon,7.998248026544989,0.03530895259484701,1,0,77.349846,-66.818596,-15.72513,11.549597
TX102203,user_1631,Buy Airtime,2291.42,Eldoret,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-12 21:12:57,2024-06-12,21,2,Night,7.737363307120417,0.030214220542212955,1,0,99.48807,38.392193,14.606948,11.19958
TX102204,user_1905,Send Money,394.12,Mombasa,Android,Telkom Kenya,agent,0,0,0,2024-06-08 11:53:12,2024-06-08,11,5,Morning,5.97918951623237,0.017209638258086857,1,0,-49.129734,-1.0737848,-0.007742903,-7.855354
TX102205,user_3014,Lipa Na M-Pesa,6402.49,Kisumu,iOS,Airtel,individual,0,1,0,2024-06-25 16:01:30,2024-06-25,16,1,Afternoon,8.764598433218932,0.020050673670030994,1,0,8.730495,84.14129,1.4265386,21.387241
TX102206,user_8896,Withdraw Cash,4784.66,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-04 04:28:28,2024-06-04,4,1,Night,8.473379225409927,0.0689830611706359,1,0,54.691757,-18.959568,3.2975905,-7.1875134
TX102207,user_1204,Withdraw Cash,212.38,Meru,iOS,Safaricom,agent,0,0,0,2024-06-07 00:25:57,2024-06-07,0,4,Night,5.363074613763315,0.011739865056735965,1,0,-6.221164,50.637848,7.4385104,-2.81337
TX102208,user_1581,Buy Airtime,822.44,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-03 06:05:25,2024-06-03,6,0,Morning,6.713490687218304,0.06522987641599481,1,0,-4.3434167,-1.6254365,1.8084543,-3.4453592
TX102209,user_6675,Lipa Na M-Pesa,2851.84,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-04 05:01:49,2024-06-04,5,1,Morning,7.956070268322973,0.05662744879364834,1,0,29.05961,-44.246086,2.811787,3.1826906
TX102210,user_6347,Send Money,4036.51,Nairobi,Android,Telkom Kenya,agent,1,0,0,2024-06-29 04:01:06,2024-06-29,4,5,Night,8.30338344430803,-0.01474940749839182,-1,1,94.21293,16.90915,14.487624,10.90983
TX102211,user_3643,Withdraw Cash,518.41,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-09 18:52:16,2024-06-09,18,6,Evening,6.252693552027524,0.06191777543384003,1,0,-21.166033,-56.712624,0.27643585,1.9759933
TX102212,user_9017,Deposit Cash,982.82,Meru,iOS,Safaricom,individual,0,1,0,2024-06-17 16:29:43,2024-06-17,16,0,Afternoon,6.8914429534898325,0.04179131850650297,1,0,4.623028,100.88897,1.4788902,20.669474
TX102213,user_3297,Pay Bill,750.99,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-29 00:27:57,2024-06-29,0,5,Night,6.622723025989082,0.054045803727478636,1,0,29.66661,48.61226,7.280628,1.3649627
TX102214,user_1874,Lipa Na M-Pesa,869.6,Mombasa,Feature Phone,Safaricom,individual,0,1,0,2024-06-06 15:07:09,2024-06-06,15,3,Afternoon,6.769182629118197,0.010441950318421211,1,0,24.972017,102.952614,2.321979,20.94807
TX102215,user_6560,Deposit Cash,8871.39,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 14:08:24,2024-06-04,14,1,Afternoon,9.090699486585246,0.08119810505989133,1,0,57.809086,70.59296,5.7877274,0.83620495
TX102216,user_1689,Deposit Cash,4403.51,Meru,iOS,Safaricom,individual,0,0,0,2024-06-28 05:10:25,2024-06-28,5,4,Morning,8.39038429495254,0.07968862554288203,1,0,-16.519089,95.168076,10.78573,-0.92571354
TX102217,user_5000,Lipa Na M-Pesa,4676.03,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-26 06:25:32,2024-06-26,6,2,Morning,8.450418572073499,0.06743866635582074,1,0,-78.48332,45.56018,-4.7019377,-4.1460214
TX102218,user_1671,Pay Bill,5529.5,Nairobi,Android,Airtel,individual,0,0,0,2024-06-13 08:43:19,2024-06-13,8,3,Morning,8.618033506342309,0.05583163543367131,1,0,-48.353962,-79.76996,-5.8537025,0.16596714
TX102219,user_8927,Withdraw Cash,1543.31,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-20 10:21:46,2024-06-20,10,3,Morning,7.342332487633749,0.07002766884051259,1,0,58.06484,53.099525,6.878847,1.540415
TX102220,user_2171,Pay Bill,5101.28,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-15 13:05:37,2024-06-15,13,5,Afternoon,8.537442777634924,0.05550321954039095,1,0,-29.708645,29.23632,3.6986012,-3.9206867
TX102221,user_6591,Buy Airtime,13424.89,Nakuru,iOS,Airtel,individual,0,0,0,2024-06-06 11:11:34,2024-06-06,11,3,Morning,9.504940211406888,0.05212277658495151,1,0,-8.303562,-74.87611,-0.83378786,0.46113187
TX102222,user_7342,Send Money,4195.22,Nairobi,iOS,Airtel,agent,0,0,0,2024-06-16 12:10:13,2024-06-16,12,6,Afternoon,8.341939399028295,0.013522744892491056,1,0,-9.171272,-26.66896,0.30043918,0.03028329
TX102223,user_2449,Send Money,1887.01,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-27 11:06:36,2024-06-27,11,3,Morning,7.543278643301589,0.05809389581110097,1,0,43.583115,-2.367223,3.8627884,-8.073163
TX102224,user_3539,Deposit Cash,4410.17,Machakos,iOS,Telkom Kenya,individual,0,0,0,2024-06-23 13:23:54,2024-06-23,13,6,Afternoon,8.391895239375895,0.0782487553803688,1,0,-30.110287,-12.954134,2.7730007,-3.453051
TX102225,user_4959,Withdraw Cash,8086.97,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-05 10:02:16,2024-06-05,10,2,Morning,8.998133051494616,0.06779687132474677,1,0,-24.95904,-1.3949685,-3.7068849,4.73523
TX102226,user_7285,Pay Bill,482.44,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-04 17:57:40,2024-06-04,17,1,Evening,6.180927212053303,0.05394882418962388,1,0,-65.43343,-4.9529505,-0.4662865,-8.227997
TX102227,user_6432,Deposit Cash,1079.0,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 11:43:53,2024-06-08,11,5,Morning,6.984716320118266,0.06175355333382765,1,0,64.93843,-5.9860964,4.7403765,-7.068933
TX102228,user_5260,Lipa Na M-Pesa,8809.39,Machakos,Feature Phone,Safaricom,agent,0,0,0,2024-06-03 13:29:40,2024-06-03,13,0,Afternoon,9.083686985827844,0.01377693343869546,1,0,17.221182,29.453384,6.6923585,0.7053495
TX102229,user_3361,Deposit Cash,10230.83,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-22 13:38:47,2024-06-22,13,5,Afternoon,9.233258728578043,0.07920666191839887,1,0,19.872803,-45.780045,2.9271867,4.5806394
TX102230,user_7164,Lipa Na M-Pesa,2316.71,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-11 02:42:45,2024-06-11,2,1,Night,7.748334908221459,0.06762687385147764,1,0,-14.474887,14.1389475,1.2518977,-4.535938
TX102231,user_4670,Lipa Na M-Pesa,1642.5,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-07 12:07:54,2024-06-07,12,4,Afternoon,7.404583393104274,0.06762687385147764,1,0,-13.645024,14.82582,1.2534181,-4.4875937
TX102232,user_2753,Buy Airtime,1163.31,Meru,Android,Airtel,individual,0,0,0,2024-06-24 14:10:42,2024-06-24,14,0,Afternoon,7.059883915857757,0.05909943761058967,1,0,-56.6216,-53.62056,-2.9630992,-0.1219547
TX102233,user_9100,Buy Airtime,2417.29,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-25 04:35:52,2024-06-25,4,1,Night,7.790815957812862,0.06165758602423499,1,0,23.043509,-63.69114,1.5950171,5.5241084
TX102234,user_2938,Lipa Na M-Pesa,9541.63,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-19 15:01:40,2024-06-19,15,2,Afternoon,9.163524407790932,0.054058412917520116,1,0,-34.697613,52.395863,10.260318,-2.7633307
TX102235,user_9562,Withdraw Cash,568.03,Thika,Android,Airtel,agent,0,0,1,2024-06-08 04:49:57,2024-06-08,4,5,Night,6.343933156813794,-0.022680871596784113,-1,1,90.1538,-49.059124,-16.450977,11.762148
TX102236,user_6976,Buy Airtime,1905.52,Machakos,iOS,Telkom Kenya,individual,1,0,0,2024-06-01 15:52:52,2024-06-01,15,5,Afternoon,7.553034869670079,0.03744963780625099,1,0,91.26462,22.210579,14.394921,10.492385
TX102237,user_7588,Buy Airtime,8490.9,Garissa,iOS,Airtel,individual,0,0,0,2024-06-08 00:17:38,2024-06-08,0,5,Night,9.046868046964834,0.07331014927648905,1,0,-6.6180015,-78.90494,-0.89475,0.46728733
TX102238,user_9616,Send Money,1503.0,Garissa,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-17 01:17:04,2024-06-17,1,0,Night,7.315883504509785,0.025292046683313307,1,0,28.138369,2.5781326,4.065868,-7.4380403
TX102239,user_7304,Deposit Cash,5114.79,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-18 18:09:39,2024-06-18,18,1,Evening,8.540087114162743,0.07506579025527782,1,0,10.156941,-48.1534,2.8702385,3.9093237
TX102240,user_8345,Send Money,1725.79,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-16 01:01:26,2024-06-16,1,6,Night,7.454019472605949,0.055269964821930695,1,0,-7.7433896,-49.647396,-0.39376426,2.013552
TX102241,user_8875,Withdraw Cash,5720.33,Meru,iOS,Safaricom,individual,0,0,0,2024-06-16 11:21:43,2024-06-16,11,6,Morning,8.651956574828361,0.06433061501455911,1,0,-4.756131,58.32546,8.432545,-2.6346345
TX102242,user_7633,Buy Airtime,13872.04,Garissa,iOS,Telkom Kenya,individual,0,0,1,2024-06-01 03:49:47,2024-06-01,3,5,Night,9.537702667375063,0.025932237990435536,1,0,77.91361,-26.913746,-16.17867,10.680778
TX102243,user_1597,Buy Airtime,1717.56,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-09 00:55:29,2024-06-09,0,6,Night,7.449242009849737,0.049195646522139536,1,0,-20.056028,77.00707,7.7107983,-4.575527
TX102244,user_4062,Pay Bill,6527.38,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-19 04:58:12,2024-06-19,4,2,Night,8.783914105734075,0.050678469764642964,1,0,-23.293802,54.882446,7.8825583,-2.2947483
TX102245,user_3336,Withdraw Cash,15603.71,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-12 04:58:19,2024-06-12,4,2,Night,9.655328070744952,0.07669434685514898,1,0,56.632996,-4.324004,3.0229168,-7.021647
TX102246,user_1572,Deposit Cash,14436.12,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-12 21:03:51,2024-06-12,21,2,Night,9.577557946571442,0.07981749636042368,1,0,11.73459,-54.682613,3.157567,4.2162557
