transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount
TX100736,user_7506,Deposit Cash,355.99,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-22 00:59:44,2024-06-22,0,5,Night,5.877707770182837
TX100737,user_6870,Buy Airtime,2197.8,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-16 05:05:50,2024-06-16,5,6,Morning,7.695667035986506
TX100738,user_2531,Withdraw Cash,2005.74,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-08 04:08:46,2024-06-08,4,5,Night,7.604266793817509
TX100739,user_9172,Deposit Cash,6699.29,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-09 09:02:36,2024-06-09,9,6,Morning,8.809906088024439
TX100740,user_4345,Buy Airtime,3436.61,Machakos,Android,Airtel,individual,0,0,0,2024-06-28 00:31:58,2024-06-28,0,4,Night,8.142531741462838
TX100741,user_8673,Pay Bill,3572.88,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-06 17:19:05,2024-06-06,17,3,Evening,8.181407119330286
TX100742,user_7949,Withdraw Cash,10613.94,Garissa,Feature Phone,Safaricom,agent,0,0,0,2024-06-20 20:14:44,2024-06-20,20,3,Evening,9.270017721742672
TX100743,user_7882,Lipa Na M-Pesa,14131.63,Mombasa,iOS,Safaricom,agent,0,0,0,2024-06-28 08:10:00,2024-06-28,8,4,Morning,9.55624158716272
TX100744,user_2906,Send Money,3708.49,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-23 02:26:33,2024-06-23,2,6,Night,8.218649679844845
TX100745,user_4086,Lipa Na M-Pesa,2583.52,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-25 01:25:21,2024-06-25,1,1,Night,7.857295083046856
TX100746,user_9152,Withdraw Cash,3277.01,Eldoret,Android,Telkom Kenya,individual,0,1,0,2024-06-26 15:03:49,2024-06-26,15,2,Afternoon,8.094991809939756
TX100747,user_6750,Deposit Cash,1686.95,Nyeri,iOS,Safaricom,agent,0,0,0,2024-06-28 20:17:43,2024-06-28,20,4,Evening,7.431270053864115
TX100748,user_9905,Buy Airtime,15324.97,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-23 20:18:07,2024-06-23,20,6,Evening,9.637304054070519
TX100749,user_2062,Withdraw Cash,4272.98,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-25 08:52:02,2024-06-25,8,1,Morning,8.360300756410961
TX100750,user_2976,Send Money,1203.68,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 21:51:03,2024-06-04,21,1,Night,7.093969250491436
TX100751,user_2296,Withdraw Cash,208.26,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-17 12:13:19,2024-06-17,12,0,Afternoon,5.343577497952901
TX100752,user_7229,Buy Airtime,160.13,Meru,iOS,Airtel,individual,0,0,0,2024-06-17 18:37:25,2024-06-17,18,0,Evening,5.082211492585477
TX100753,user_8641,Lipa Na M-Pesa,802.56,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-10 15:14:35,2024-06-10,15,0,Afternoon,6.689051855693949
TX100754,user_1125,Pay Bill,928.04,Garissa,Feature Phone,Airtel,agent,0,0,0,2024-06-06 10:54:31,2024-06-06,10,3,Morning,6.834151794937502
TX100755,user_5632,Lipa Na M-Pesa,1876.77,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-12 22:57:04,2024-06-12,22,2,Night,7.537840181554533
TX100756,user_7288,Buy Airtime,846.56,Eldoret,Android,Safaricom,agent,0,0,1,2024-06-19 05:55:54,2024-06-19,5,2,Morning,6.742361633208831
TX100757,user_4596,Buy Airtime,3488.51,Meru,iOS,Safaricom,individual,0,0,0,2024-06-14 05:51:34,2024-06-14,5,4,Morning,8.157516604193178
TX100758,user_7168,Send Money,830.59,Nyeri,iOS,Telkom Kenya,agent,0,0,0,2024-06-11 18:53:29,2024-06-11,18,1,Evening,6.723339530899532
TX100759,user_8561,Withdraw Cash,728.36,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-22 18:05:09,2024-06-22,18,5,Evening,6.592167437276648
TX100760,user_9258,Withdraw Cash,2230.25,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-14 22:04:06,2024-06-14,22,4,Night,7.710317245527949
TX100761,user_1232,Lipa Na M-Pesa,7683.35,Garissa,Feature Phone,Airtel,agent,0,0,0,2024-06-24 01:24:52,2024-06-24,1,0,Night,8.946941072044243
TX100762,user_7371,Pay Bill,2210.9,Machakos,Android,Airtel,individual,0,0,0,2024-06-20 07:21:26,2024-06-20,7,3,Morning,7.701607153663715
TX100763,user_5206,Pay Bill,1869.62,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-17 00:01:17,2024-06-17,0,0,Night,7.53402520569995
TX100764,user_8943,Send Money,3020.41,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-27 02:14:48,2024-06-27,2,3,Night,8.013478888828116
TX100765,user_7891,Buy Airtime,1040.71,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-08 01:26:59,2024-06-08,1,5,Night,6.9486188726371365
TX100766,user_7738,Send Money,1526.29,Mombasa,iOS,Safaricom,agent,0,0,0,2024-06-07 22:07:41,2024-06-07,22,4,Night,7.331250202052837
TX100767,user_3472,Withdraw Cash,842.06,Mombasa,Android,Airtel,individual,0,0,0,2024-06-24 10:25:37,2024-06-24,10,0,Morning,6.737038129846304
TX100768,user_3739,Deposit Cash,2968.66,Nakuru,Feature Phone,Telkom Kenya,agent,0,1,0,2024-06-20 21:57:00,2024-06-20,21,3,Night,7.996202747129147
TX100769,user_6401,Deposit Cash,4183.56,Meru,iOS,Telkom Kenya,agent,0,0,1,2024-06-24 01:22:36,2024-06-24,1,0,Night,8.339156840000792
TX100770,user_2761,Deposit Cash,3919.77,Nakuru,Android,Airtel,individual,0,0,0,2024-06-16 06:01:10,2024-06-16,6,6,Morning,8.27404334206637
TX100771,user_1876,Buy Airtime,1029.44,Machakos,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-08 16:39:19,2024-06-08,16,5,Afternoon,6.937741174472394
TX100772,user_4812,Send Money,5293.85,Nyeri,Android,Safaricom,individual,1,0,0,2024-06-17 05:39:06,2024-06-17,5,0,Morning,8.574489929022347
TX100773,user_2460,Lipa Na M-Pesa,1034.78,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-23 00:40:06,2024-06-23,0,6,Night,6.942910045056513
TX100774,user_2733,Withdraw Cash,570.1,Nairobi,iOS,Airtel,individual,0,0,0,2024-06-20 02:48:03,2024-06-20,2,3,Night,6.347564325670818
TX100775,user_2605,Deposit Cash,1506.71,Kisumu,iOS,Airtel,individual,0,0,0,2024-06-19 00:44:52,2024-06-19,0,2,Night,7.318347222382099
TX100776,user_6622,Pay Bill,3187.33,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-15 03:14:24,2024-06-15,3,5,Night,8.06725254772739
TX100777,user_7767,Send Money,536.04,Nakuru,Android,Airtel,agent,1,0,0,2024-06-01 15:44:34,2024-06-01,15,5,Afternoon,6.286072579630496
TX100778,user_7986,Withdraw Cash,3655.3,Machakos,Android,Safaricom,individual,0,0,0,2024-06-07 05:21:55,2024-06-07,5,4,Morning,8.204206986100337
TX100779,user_4517,Withdraw Cash,6958.95,Machakos,iOS,Safaricom,individual,1,0,0,2024-06-13 01:31:48,2024-06-13,1,3,Night,8.847927569394615
TX100780,user_4735,Pay Bill,1214.23,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-12 17:47:34,2024-06-12,17,2,Evening,7.102688638271109
TX100781,user_9434,Pay Bill,2093.74,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-07 04:19:53,2024-06-07,4,4,Night,7.647184719642641
TX100782,user_3590,Pay Bill,907.11,Eldoret,Android,Airtel,individual,0,0,0,2024-06-21 20:36:33,2024-06-21,20,4,Evening,6.811365516638235
TX100783,user_2063,Deposit Cash,1568.91,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-11 08:13:07,2024-06-11,8,1,Morning,7.358773571858458
TX100784,user_5324,Deposit Cash,77.75,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-03 01:29:34,2024-06-03,1,0,Night,4.366278277705742
TX100785,user_6342,Send Money,10759.4,Thika,iOS,Airtel,individual,0,0,0,2024-06-01 05:30:51,2024-06-01,5,5,Morning,9.283628007746001
TX100786,user_1005,Pay Bill,1881.83,Nakuru,Android,Airtel,individual,0,0,0,2024-06-17 14:13:33,2024-06-17,14,0,Afternoon,7.540531243115789
TX100787,user_8489,Lipa Na M-Pesa,5443.49,Garissa,Feature Phone,Safaricom,agent,0,0,0,2024-06-17 22:20:31,2024-06-17,22,0,Night,8.602359367068477
TX100788,user_9659,Withdraw Cash,538.65,Nyeri,Feature Phone,Airtel,individual,1,0,0,2024-06-03 10:25:06,2024-06-03,10,0,Morning,6.290920781271355
TX100789,user_9195,Pay Bill,5856.21,Thika,iOS,Safaricom,individual,0,0,0,2024-06-17 13:03:43,2024-06-17,13,0,Afternoon,8.675428659980062
TX100790,user_6966,Withdraw Cash,6885.08,Thika,iOS,Safaricom,individual,0,0,0,2024-06-04 04:21:40,2024-06-04,4,1,Night,8.83725726160618
TX100791,user_9837,Buy Airtime,4399.3,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-02 00:14:06,2024-06-02,0,6,Night,8.38942799940026
TX100792,user_1117,Buy Airtime,8173.18,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-11 16:07:14,2024-06-11,16,1,Afternoon,9.008735684924092
TX100793,user_3551,Pay Bill,640.35,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-23 04:53:35,2024-06-23,4,6,Night,6.46357532974586
TX100794,user_6560,Withdraw Cash,2265.14,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-20 23:33:50,2024-06-20,23,3,Night,7.725833222556785
TX100795,user_5289,Buy Airtime,3387.55,Machakos,iOS,Telkom Kenya,individual,0,0,0,2024-06-15 17:17:10,2024-06-15,17,5,Evening,8.12815738025895
TX100796,user_1846,Pay Bill,3173.86,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-27 06:43:07,2024-06-27,6,3,Morning,8.063018815866412
TX100797,user_7316,Withdraw Cash,6907.52,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 09:17:56,2024-06-14,9,4,Morning,8.840510711476973
TX100798,user_7469,Pay Bill,850.33,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-25 10:08:07,2024-06-25,10,1,Morning,6.746799832489928
TX100799,user_9915,Deposit Cash,676.03,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-16 20:23:20,2024-06-16,20,6,Evening,6.51771558507671
TX100800,user_1224,Withdraw Cash,1022.69,Nakuru,Android,Airtel,individual,0,0,0,2024-06-15 10:22:04,2024-06-15,10,5,Morning,6.931169025391152
TX100801,user_5208,Buy Airtime,7775.13,Eldoret,Feature Phone,Airtel,individual,0,1,0,2024-06-11 00:12:13,2024-06-11,0,1,Night,8.958814064107525
TX100802,user_7283,Pay Bill,9907.37,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-19 22:15:31,2024-06-19,22,2,Night,9.201135133472755
TX100803,user_3048,Buy Airtime,2950.89,Nyeri,Android,Airtel,individual,0,0,0,2024-06-12 20:52:53,2024-06-12,20,2,Evening,7.9902009221534565
TX100804,user_7233,Pay Bill,2435.63,Eldoret,Android,Airtel,individual,0,0,0,2024-06-02 08:12:13,2024-06-02,8,6,Morning,7.798371216082877
TX100805,user_2828,Send Money,3254.46,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-06 23:25:39,2024-06-06,23,3,Night,8.088088865702339
TX100806,user_2917,Buy Airtime,3352.7,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-17 06:38:21,2024-06-17,6,0,Morning,8.11781949294439
TX100807,user_5234,Buy Airtime,653.44,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-05 20:18:07,2024-06-05,20,2,Evening,6.483779908114876
TX100808,user_7988,Lipa Na M-Pesa,4058.85,Eldoret,iOS,Telkom Kenya,agent,0,0,0,2024-06-09 09:25:44,2024-06-09,9,6,Morning,8.308901306100458
TX100809,user_3026,Deposit Cash,2107.42,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-11 03:55:32,2024-06-11,3,1,Night,7.653694130802121
TX100810,user_4744,Buy Airtime,2549.85,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-12 13:36:30,2024-06-12,13,2,Afternoon,7.844181915942592
TX100811,user_1009,Withdraw Cash,107.75,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-25 18:35:17,2024-06-25,18,1,Evening,4.689051669968793
TX100812,user_1260,Pay Bill,5062.0,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-23 18:02:12,2024-06-23,18,6,Evening,8.529714471969909
TX100813,user_7038,Send Money,6315.42,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 10:19:49,2024-06-03,10,0,Morning,8.75090787094806
TX100814,user_3219,Withdraw Cash,3381.22,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-23 11:53:12,2024-06-23,11,6,Morning,8.126287577608963
TX100815,user_8041,Withdraw Cash,4834.21,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-19 23:51:26,2024-06-19,23,2,Night,8.48367984024306
TX100816,user_3060,Withdraw Cash,2588.68,Nairobi,iOS,Safaricom,agent,0,0,0,2024-06-04 18:05:17,2024-06-04,18,1,Evening,7.859289594936839
TX100817,user_6287,Withdraw Cash,3371.41,Thika,Android,Airtel,individual,0,0,0,2024-06-21 04:19:14,2024-06-21,4,4,Night,8.123382901291427
TX100818,user_2619,Send Money,1756.37,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-09 19:42:58,2024-06-09,19,6,Evening,7.471573652243452
TX100819,user_9512,Lipa Na M-Pesa,5493.65,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-18 10:20:45,2024-06-18,10,1,Morning,8.61153017054164
TX100820,user_2342,Deposit Cash,2210.67,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-22 17:30:27,2024-06-22,17,5,Evening,7.701503165256068
TX100821,user_3832,Buy Airtime,3990.35,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-05 05:33:34,2024-06-05,5,2,Morning,8.291884798522517
TX100822,user_3824,Withdraw Cash,3399.73,Thika,iOS,Safaricom,individual,0,0,1,2024-06-13 14:26:47,2024-06-13,14,3,Afternoon,8.131745393440596
TX100823,user_2994,Buy Airtime,4241.01,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-03 17:10:21,2024-06-03,17,0,Evening,8.352792492500445
TX100824,user_4490,Buy Airtime,5383.43,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-02 18:20:34,2024-06-02,18,6,Evening,8.591266734405854
TX100825,user_8984,Withdraw Cash,2516.16,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-21 04:55:21,2024-06-21,4,4,Night,7.830886560854345
TX100826,user_2604,Lipa Na M-Pesa,5869.5,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-08 05:30:02,2024-06-08,5,5,Morning,8.677695088070266
TX100827,user_1235,Buy Airtime,2406.87,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-02 00:12:55,2024-06-02,0,6,Night,7.786497818260413
TX100828,user_2908,Pay Bill,10983.3,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-11 22:40:22,2024-06-11,22,1,Night,9.304222259529308
TX100829,user_9567,Buy Airtime,4889.64,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-12 01:00:01,2024-06-12,1,2,Night,8.495078453250567
TX100830,user_4530,Deposit Cash,656.97,Kisumu,iOS,Airtel,individual,0,0,1,2024-06-22 07:29:21,2024-06-22,7,5,Morning,6.489159337580771
TX100831,user_6256,Withdraw Cash,6193.3,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-01 16:45:37,2024-06-01,16,5,Afternoon,8.731384793328617
TX100832,user_3635,Send Money,2807.15,Nakuru,iOS,Airtel,individual,0,0,1,2024-06-23 11:47:55,2024-06-23,11,6,Morning,7.940281182522387
TX100833,user_9162,Buy Airtime,14575.4,Kisumu,iOS,Safaricom,agent,0,0,1,2024-06-28 15:03:44,2024-06-28,15,4,Afternoon,9.587159061494225
TX100834,user_3560,Lipa Na M-Pesa,4440.65,Garissa,iOS,Airtel,individual,0,0,0,2024-06-15 11:11:38,2024-06-15,11,5,Morning,8.39878120801368
TX100835,user_6415,Pay Bill,308.58,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-13 22:18:00,2024-06-13,22,3,Night,5.735216540145731
TX100836,user_4391,Pay Bill,1758.61,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-12 10:02:43,2024-06-12,10,2,Morning,7.472847472568214
TX100837,user_6951,Send Money,2549.08,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-22 04:26:05,2024-06-22,4,5,Night,7.843880010209383
TX100838,user_6468,Deposit Cash,6392.52,Meru,Feature Phone,Airtel,agent,0,0,0,2024-06-22 08:15:27,2024-06-22,8,5,Morning,8.763040256423386
TX100839,user_9007,Send Money,4574.19,Meru,iOS,Airtel,individual,0,0,0,2024-06-24 00:45:41,2024-06-24,0,0,Night,8.428403506901917
TX100840,user_7413,Deposit Cash,1613.57,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-05 10:42:34,2024-06-05,10,2,Morning,7.386823946334934
TX100841,user_7941,Buy Airtime,3708.87,Meru,iOS,Safaricom,individual,0,0,0,2024-06-23 16:12:30,2024-06-23,16,6,Afternoon,8.218752114556283
TX100842,user_5820,Withdraw Cash,3010.6,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 15:57:40,2024-06-15,15,5,Afternoon,8.010226777975967
TX100843,user_3898,Lipa Na M-Pesa,471.57,Garissa,iOS,Airtel,individual,0,0,0,2024-06-19 21:46:08,2024-06-19,21,2,Night,6.158185884109092
TX100844,user_8546,Pay Bill,936.93,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-28 04:08:31,2024-06-28,4,4,Night,6.84367531935583
TX100845,user_1077,Send Money,1460.26,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-23 06:42:16,2024-06-23,6,6,Morning,7.287054356218807
TX100846,user_8577,Lipa Na M-Pesa,761.3,Meru,iOS,Safaricom,individual,0,0,0,2024-06-26 01:40:50,2024-06-26,1,2,Night,6.636340178994228
TX100847,user_5227,Deposit Cash,569.37,Nairobi,Android,Airtel,individual,0,1,0,2024-06-16 18:30:57,2024-06-16,18,6,Evening,6.346285273046531
TX100848,user_1600,Withdraw Cash,209.86,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-13 11:12:05,2024-06-13,11,3,Morning,5.351194406148804
TX100849,user_2065,Pay Bill,7225.32,Mombasa,iOS,Telkom Kenya,agent,0,0,0,2024-06-08 15:03:34,2024-06-08,15,5,Afternoon,8.885485195255148
TX100850,user_3136,Pay Bill,1193.51,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-20 16:45:31,2024-06-20,16,3,Afternoon,7.085491338434464
TX100851,user_7943,Deposit Cash,1200.3,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-21 04:10:13,2024-06-21,4,4,Night,7.09115958272733
TX100852,user_8804,Withdraw Cash,808.36,Garissa,Android,Safaricom,individual,1,0,0,2024-06-22 16:26:48,2024-06-22,16,5,Afternoon,6.696243811897635
TX100853,user_7565,Pay Bill,2257.9,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-27 18:49:26,2024-06-27,18,3,Evening,7.72263324811323
TX100854,user_6984,Withdraw Cash,2527.16,Eldoret,Android,Airtel,individual,0,0,0,2024-06-18 01:43:27,2024-06-18,1,1,Night,7.8352470444031885
TX100855,user_6142,Pay Bill,817.42,Kisumu,Feature Phone,Airtel,agent,0,0,0,2024-06-04 01:00:01,2024-06-04,1,1,Night,6.707375652266479
TX100856,user_5670,Buy Airtime,3282.82,Nakuru,iOS,Telkom Kenya,agent,0,0,0,2024-06-24 11:14:36,2024-06-24,11,0,Morning,8.096762657864284
TX100857,user_3190,Deposit Cash,4493.08,Nyeri,iOS,Telkom Kenya,agent,0,0,0,2024-06-06 21:59:33,2024-06-06,21,3,Night,8.410516254099958
TX100858,user_3712,Withdraw Cash,1638.52,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-20 16:06:48,2024-06-20,16,3,Afternoon,7.402158795051408
TX100859,user_3192,Lipa Na M-Pesa,3081.98,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-14 03:36:21,2024-06-14,3,4,Night,8.033651940677304
TX100860,user_2248,Buy Airtime,2442.17,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-20 18:38:07,2024-06-20,18,3,Evening,7.801051655410592
TX100861,user_5033,Lipa Na M-Pesa,761.58,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 08:58:05,2024-06-09,8,6,Morning,6.636707421010842
TX100862,user_2997,Deposit Cash,4582.81,Eldoret,Android,Airtel,individual,0,0,0,2024-06-08 01:24:04,2024-06-08,1,5,Night,8.430285809018983
TX100863,user_4687,Pay Bill,5658.55,Meru,Android,Airtel,individual,0,0,0,2024-06-04 11:33:24,2024-06-04,11,1,Morning,8.641099662736162
TX100864,user_5018,Lipa Na M-Pesa,3662.33,Machakos,Android,Safaricom,individual,0,0,0,2024-06-23 20:10:04,2024-06-23,20,6,Evening,8.206127848811036
TX100865,user_2970,Buy Airtime,1369.93,Kisumu,Android,Safaricom,agent,0,0,0,2024-06-10 05:21:18,2024-06-10,5,0,Morning,7.223244620636656
TX100866,user_9389,Withdraw Cash,9150.6,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 00:29:53,2024-06-13,0,3,Night,9.121684006370725
TX100867,user_6765,Send Money,2126.7,Nyeri,Android,Airtel,individual,0,0,0,2024-06-28 10:53:07,2024-06-28,10,4,Morning,7.662796863079672
TX100868,user_2202,Lipa Na M-Pesa,1081.78,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-09 22:07:29,2024-06-09,22,6,Night,6.987287086937866
TX100869,user_9135,Send Money,1836.26,Thika,iOS,Telkom Kenya,agent,0,0,0,2024-06-13 22:57:02,2024-06-13,22,3,Night,7.516030610311572
TX100870,user_6567,Deposit Cash,4122.65,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 13:48:23,2024-06-03,13,0,Afternoon,8.324493972476102
TX100871,user_8667,Lipa Na M-Pesa,6546.26,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-21 18:33:04,2024-06-21,18,4,Evening,8.786801920498135
TX100872,user_6742,Lipa Na M-Pesa,1543.33,Machakos,Feature Phone,Safaricom,individual,0,0,1,2024-06-04 12:05:49,2024-06-04,12,1,Afternoon,7.342345438317546
TX100873,user_6788,Withdraw Cash,926.73,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-28 03:10:10,2024-06-28,3,4,Night,6.832740742176678
TX100874,user_6408,Pay Bill,3446.87,Nyeri,iOS,Airtel,individual,0,0,0,2024-06-06 06:53:16,2024-06-06,6,3,Morning,8.145511928056566
TX100875,user_9669,Buy Airtime,8893.62,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 10:28:47,2024-06-13,10,3,Morning,9.093201878557815
TX100876,user_1922,Buy Airtime,708.66,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-18 06:27:41,2024-06-18,6,1,Morning,6.564785982099517
TX100877,user_1419,Buy Airtime,5686.27,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-20 01:23:43,2024-06-20,1,3,Night,8.645985622881065
TX100878,user_3204,Deposit Cash,2265.98,Nakuru,iOS,Airtel,individual,0,0,0,2024-06-02 08:58:03,2024-06-02,8,6,Morning,7.726203828236589
TX100879,user_2120,Pay Bill,5624.51,Nyeri,iOS,Airtel,individual,0,0,0,2024-06-28 13:00:46,2024-06-28,13,4,Afternoon,8.635066889629314
TX100880,user_1950,Send Money,2465.02,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-25 09:00:47,2024-06-25,9,1,Morning,7.8103607939914825
TX100881,user_3336,Buy Airtime,1658.07,Meru,Android,Airtel,individual,0,1,1,2024-06-25 16:45:31,2024-06-25,16,1,Afternoon,7.414012483393126
TX100882,user_6373,Send Money,4176.09,Meru,iOS,Telkom Kenya,agent,0,0,0,2024-06-25 09:32:59,2024-06-25,9,1,Morning,8.337370110829571
TX100883,user_3243,Pay Bill,8081.07,Machakos,iOS,Safaricom,individual,0,0,1,2024-06-16 21:00:21,2024-06-16,21,6,Night,8.997403306823381
TX100884,user_3645,Deposit Cash,1351.11,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-27 19:02:23,2024-06-27,19,3,Evening,7.209421614240033
TX100885,user_5612,Pay Bill,2161.5,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-07 22:22:55,2024-06-07,22,4,Night,7.679020238806034
TX100886,user_2865,Withdraw Cash,912.05,Nakuru,iOS,Safaricom,individual,0,1,0,2024-06-26 00:13:07,2024-06-26,0,2,Night,6.816790643608043
TX100887,user_7028,Buy Airtime,709.16,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-01 09:25:17,2024-06-01,9,5,Morning,6.565490296760064
TX100888,user_8326,Deposit Cash,5266.04,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-21 07:15:23,2024-06-21,7,4,Morning,8.569223813910599
TX100889,user_7371,Withdraw Cash,783.91,Eldoret,iOS,Airtel,individual,0,0,1,2024-06-21 07:51:41,2024-06-21,7,4,Morning,6.665569061528102
